URL,mathematics,physicalscience,English,history,medicalscience,religion
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=022&aid=0003198525&date=20170808&type=1&rankingSectionId=000&rankingSeq=24,6370.6,7631.4,8257.3,7157.1,8657.1,7988.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=008&aid=0003916453&date=20170808&type=1&rankingSectionId=000&rankingSeq=25,4133.9,6639,6995.8,8680.2,8399.6,8491.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009460516&date=20170808&type=1&rankingSectionId=000&rankingSeq=26,3654.3,4843.8,4420.8,5368.5,5968,5154.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002742997&date=20170808&type=1&rankingSectionId=000&rankingSeq=27,5822.5,7109,6530.3,7421.6,8936.7,7211.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009461097&date=20170808&type=1&rankingSectionId=000&rankingSeq=28,4808.5,6226.3,5602.2,9485.3,7285.9,8245.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=422&aid=0000270855&date=20170808&type=2&rankingSectionId=000&rankingSeq=29,5048.3,7600.7,8295,6888.3,9376.7,7384.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002880450&date=20170808&type=1&rankingSectionId=000&rankingSeq=30,2979.1,5294.2,4121.7,7670,5548.4,5975.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=009&aid=0003992675&date=20170808&type=1&rankingSectionId=000&rankingSeq=31,6539.8,9281.1,8360.2,9308.3,9772,8858.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009460996&date=20170808&type=1&rankingSectionId=000&rankingSeq=32,4072.9,5378,4662.9,5685.6,5541.2,5782.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=020&aid=0003085499&date=20170808&type=1&rankingSectionId=000&rankingSeq=33,7404.9,9158.2,9767.8,8527.1,10550.6,9960.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=020&aid=0003085505&date=20170808&type=1&rankingSectionId=000&rankingSeq=34,5434,6366.3,6421.6,6720.6,7113.6,6479.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0008110485&date=20170808&type=1&rankingSectionId=000&rankingSeq=35,5261.6,6579.5,7006.6,7814.6,8880.2,7053.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=018&aid=0003892534&date=20170808&type=1&rankingSectionId=000&rankingSeq=36,6177,7124.1,6765.6,8094.7,7934,7805.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=079&aid=0002998378&date=20170808&type=1&rankingSectionId=000&rankingSeq=37,4578.7,5391.3,5818.7,6155.7,5942.9,6317.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009461153&date=20170808&type=1&rankingSectionId=000&rankingSeq=38,6585.9,7999.9,8588.3,8570.1,11159,10669.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=277&aid=0004050632&date=20170808&type=1&rankingSectionId=000&rankingSeq=39,10491.3,12513.5,11830.3,11100.2,12705.8,13325.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=022&aid=0003198506&date=20170808&type=1&rankingSectionId=000&rankingSeq=40,2693.6,4944.6,5095,6527.5,6404.4,7278.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=018&aid=0003893010&date=20170808&type=1&rankingSectionId=000&rankingSeq=41,4581.6,6379.5,6302.7,7998.1,6977,7806.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009460441&date=20170808&type=1&rankingSectionId=000&rankingSeq=42,5382.2,7249.1,7071.7,8556.8,7964.5,7797.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=022&aid=0003198381&date=20170808&type=1&rankingSectionId=000&rankingSeq=43,6682,8503.9,8238.4,7460.9,9099,8275.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009460979&date=20170808&type=1&rankingSectionId=000&rankingSeq=44,2705.6,4310.8,3653.8,5512.3,4637,4621.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002743082&date=20170808&type=1&rankingSectionId=000&rankingSeq=45,7067.2,8249.3,7489.5,10304.7,8536.9,8454.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009461902&date=20170808&type=1&rankingSectionId=000&rankingSeq=46,4353.9,5743.8,6387.9,5946.2,6831,6811
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=055&aid=0000556658&date=20170808&type=2&rankingSectionId=000&rankingSeq=47,2262,4169.7,4398.2,5488.8,7777.8,5388.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010491095&date=20170808&type=1&rankingSectionId=000&rankingSeq=48,5144.7,6601.9,5897.6,5940.6,6666.7,5896.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002880251&date=20170808&type=1&rankingSectionId=000&rankingSeq=49,6068.7,6800.8,6357.6,7281.2,7286.5,7010.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0008109801&date=20170808&type=1&rankingSectionId=000&rankingSeq=50,3837.8,5221.8,5575.4,6265,6057.1,6500.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=052&aid=0001043503&date=20170807&type=2&rankingSectionId=000&rankingSeq=1,5148.9,5817.5,5674,7203.8,7212,7784.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002878872&date=20170807&type=1&rankingSectionId=000&rankingSeq=2,1775.6,3327.4,3144.4,4652.7,5360.4,5462.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=079&aid=0002997685&date=20170807&type=1&rankingSectionId=000&rankingSeq=3,7105.5,8628.6,8644.3,8669.5,9167.9,8988.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002879140&date=20170807&type=1&rankingSectionId=000&rankingSeq=5,5306.2,7677.4,6998.2,8435.2,8667.4,9526.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=014&aid=0003854983&date=20170807&type=1&rankingSectionId=000&rankingSeq=6,4482.1,5960.2,6583.3,5461.1,5740.3,6491.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009459440&date=20170807&type=1&rankingSectionId=000&rankingSeq=7,6817.5,7677.2,8092.9,6773.3,8109.5,8848.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002742698&date=20170807&type=1&rankingSectionId=000&rankingSeq=8,6043.3,7818.4,7693.6,8819.6,7483.4,8064.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003303125&date=20170807&type=1&rankingSectionId=000&rankingSeq=9,4829.5,6772.2,5842.1,9174.6,7393.9,9020.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002878758&date=20170807&type=1&rankingSectionId=000&rankingSeq=10,5282,7405.9,7930.5,8485.8,9193.9,8207.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=016&aid=0001274002&date=20170807&type=1&rankingSectionId=000&rankingSeq=11,6768.9,7835.9,7128,7165.1,8177.9,8250.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009457723&date=20170807&type=1&rankingSectionId=000&rankingSeq=12,5697.8,7292.7,6437.3,9004.9,7189,7389.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=008&aid=0003915590&date=20170807&type=1&rankingSectionId=000&rankingSeq=13,6461.3,8288.2,7820.8,9170.5,9639.7,8429.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009458266&date=20170807&type=1&rankingSectionId=000&rankingSeq=14,2975.1,4286,3112.5,4858.1,4974.1,4836.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=018&aid=0003891619&date=20170807&type=1&rankingSectionId=000&rankingSeq=15,7512.9,8957.9,8455.6,9224.1,10064.7,8114.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003303114&date=20170807&type=1&rankingSectionId=000&rankingSeq=16,5999.6,6821.6,6740.4,6260.4,6111.3,5737.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009458111&date=20170807&type=1&rankingSectionId=000&rankingSeq=17,6555.6,7879.7,7442.4,8940.3,8645,8695.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009458994&date=20170807&type=1&rankingSectionId=000&rankingSeq=18,5717.4,6419.2,6396.7,6835.2,6668,7127
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009458347&date=20170807&type=1&rankingSectionId=000&rankingSeq=19,3806.5,5270.3,5122.6,6710.1,5117.9,5932.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009458967&date=20170807&type=1&rankingSectionId=000&rankingSeq=20,5293.8,6138.6,5251,6579.3,6086.6,6461.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002879206&date=20170807&type=1&rankingSectionId=000&rankingSeq=21,7348.3,8357.2,8487.8,8887.9,9069,9918.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=018&aid=0003891646&date=20170807&type=1&rankingSectionId=000&rankingSeq=22,7120.3,9773.9,8934.1,12432.1,9523.7,10462.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=214&aid=0000782431&date=20170807&type=1&rankingSectionId=000&rankingSeq=23,7381.3,9591.2,9259.9,7681.6,10148.6,9018.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=005&aid=0001015617&date=20170807&type=1&rankingSectionId=000&rankingSeq=24,6727.4,7981.7,9255.2,8632.4,9589.6,8063
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0008108792&date=20170807&type=1&rankingSectionId=000&rankingSeq=25,3989.8,5684.1,4988.6,7017.8,6632.6,7721.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=366&aid=0000378898&date=20170807&type=1&rankingSectionId=000&rankingSeq=26,4714.3,7173.1,6146.6,8291.9,8653.1,6610.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002878974&date=20170807&type=1&rankingSectionId=000&rankingSeq=27,6531.9,8606.3,8564.6,9527.2,9968.8,9155.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010490657&date=20170807&type=1&rankingSectionId=000&rankingSeq=28,4505.3,5624.4,5242.6,6446.5,6369.8,5905.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009458900&date=20170807&type=1&rankingSectionId=000&rankingSeq=29,1034,2314.8,2287,3313.6,3436.1,4653.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=021&aid=0002323342&date=20170807&type=0&rankingSectionId=000&rankingSeq=30,6647.9,6297.2,6318,7012.7,7638.5,6536.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=008&aid=0003915734&date=20170807&type=1&rankingSectionId=000&rankingSeq=31,4170.5,5906.9,6075.4,7409,6781.3,6937.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=469&aid=0000224062&date=20170807&type=1&rankingSectionId=000&rankingSeq=32,8495.1,10662.9,9402.4,9198.7,11699.2,8832.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009457653&date=20170807&type=1&rankingSectionId=000&rankingSeq=33,6104.4,6641.5,5642.4,7714.8,6881,8245.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=277&aid=0004050121&date=20170807&type=1&rankingSectionId=000&rankingSeq=34,4640.7,6640.5,5888.1,8804.8,7263.6,8032.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=469&aid=0000224063&date=20170807&type=1&rankingSectionId=000&rankingSeq=35,5762.2,7196.2,6646.2,8352.5,7258.6,8275
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002878467&date=20170807&type=1&rankingSectionId=000&rankingSeq=36,4669.7,6218.4,7068.2,8001.7,7441.2,8202.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009458572&date=20170807&type=1&rankingSectionId=000&rankingSeq=37,5350.5,6837.6,5574.8,6842.4,6216.1,6450.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009458551&date=20170807&type=1&rankingSectionId=000&rankingSeq=38,4376.7,5841.5,5461.5,5469.4,6054.4,5653.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002878226&date=20170807&type=1&rankingSectionId=000&rankingSeq=39,5311.8,7199.8,6463.2,9922.6,7740,8251.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003303108&date=20170807&type=1&rankingSectionId=000&rankingSeq=40,6327.4,7990.1,8640.2,8306.5,10260.7,9402.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0008108143&date=20170807&type=1&rankingSectionId=000&rankingSeq=41,5647.5,6987.1,7743.4,8962,10213.3,9943.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010490575&date=20170807&type=2&rankingSectionId=000&rankingSeq=42,4603.9,5747.9,6075.2,5709.1,7481.6,6573.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002878981&date=20170807&type=1&rankingSectionId=000&rankingSeq=43,3906,5437.4,4780.5,6000.4,5959.6,6160
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009459332&date=20170807&type=1&rankingSectionId=000&rankingSeq=44,4696.7,6282.9,6328.5,8945.3,6671.6,7864.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0008107932&date=20170807&type=1&rankingSectionId=000&rankingSeq=45,6038.9,8356.1,7884.1,11939.2,8471.1,10418.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009459470&date=20170807&type=1&rankingSectionId=000&rankingSeq=46,5441.7,8442.2,6235.1,7413.9,6885.1,7846.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=092&aid=0002121056&date=20170807&type=1&rankingSectionId=000&rankingSeq=47,5279,6730.6,6227.7,7179.4,6825.5,6493.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009458434&date=20170807&type=1&rankingSectionId=000&rankingSeq=48,4360.9,5966.1,4261.6,9007.6,7939.4,7896.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0008107424&date=20170807&type=1&rankingSectionId=000&rankingSeq=49,6186.7,6504.1,6762.3,7823.4,7418,7933.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002742826&date=20170807&type=1&rankingSectionId=000&rankingSeq=50,4035.5,5740.1,5175,6149.5,6767.2,7101.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=028&aid=0002374820&date=20170806&type=1&rankingSectionId=000&rankingSeq=1,4108.4,4927.5,4607.2,5333.3,5550.7,5456.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=005&aid=0001015422&date=20170806&type=1&rankingSectionId=000&rankingSeq=2,7475.5,9412,7816.9,11506.4,9933.5,9681.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=353&aid=0000027695&date=20170806&type=1&rankingSectionId=000&rankingSeq=3,5961,8496.2,7665.9,10912.6,8780.4,9644.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009456376&date=20170806&type=1&rankingSectionId=000&rankingSeq=5,4873.5,7781.2,6242.7,6436.8,7406.6,6314.9
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009456338&date=20170806&type=1&rankingSectionId=000&rankingSeq=6,5775.9,6050.8,6515,5081.5,6521.7,5764.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009457252&date=20170806&type=1&rankingSectionId=000&rankingSeq=7,3289.7,4914.8,4796.9,6356.4,6260.9,4982.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009457238&date=20170806&type=1&rankingSectionId=000&rankingSeq=8,5336.1,7671.1,7542.2,10416.3,8134.3,9309.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=032&aid=0002808457&date=20170806&type=1&rankingSectionId=000&rankingSeq=9,4296.2,5417.6,5836.7,5941,6056.2,6235.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009456446&date=20170806&type=1&rankingSectionId=000&rankingSeq=10,5934.5,7212.5,7879,7404.2,8170.3,7657.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=353&aid=0000027722&date=20170806&type=1&rankingSectionId=000&rankingSeq=11,6385.3,9451.6,6520.5,8188.3,9304.3,7644.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=055&aid=0000556092&date=20170806&type=2&rankingSectionId=000&rankingSeq=12,6027.4,7813.7,6759.4,10204.1,8178.7,8974.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002877196&date=20170806&type=1&rankingSectionId=000&rankingSeq=13,3890.9,5185.4,5583,6673.4,7021.9,5496.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=052&aid=0001043192&date=20170806&type=1&rankingSectionId=000&rankingSeq=14,3958.1,6242.9,5369.8,7820.5,6132.3,6105.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009456366&date=20170806&type=1&rankingSectionId=000&rankingSeq=15,2456.8,4259.8,3652.6,7286.9,5967.7,6359.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=018&aid=0003891322&date=20170806&type=1&rankingSectionId=000&rankingSeq=16,5795.1,6194.9,6374.5,8203.5,9718.1,6412.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=022&aid=0003198029&date=20170806&type=1&rankingSectionId=000&rankingSeq=17,6126.1,7480.8,6850.1,8883.8,9549.3,9337.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=448&aid=0000218476&date=20170806&type=2&rankingSectionId=000&rankingSeq=18,5807.6,6258.3,7619.8,6997.5,7630.7,7990.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=022&aid=0003198058&date=20170806&type=1&rankingSectionId=000&rankingSeq=19,9566.9,11435.6,11102.4,10852.6,13895.9,11504.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009456285&date=20170806&type=1&rankingSectionId=000&rankingSeq=20,5760.4,6317.8,6042.4,7419.9,7792.9,7745
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002877037&date=20170806&type=1&rankingSectionId=000&rankingSeq=21,4594.7,6926.6,5086.6,6669.4,6759,6349.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002742540&date=20170806&type=1&rankingSectionId=000&rankingSeq=22,5796.3,8244.4,7630.6,8989.3,8082.9,8269.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=022&aid=0003198048&date=20170806&type=1&rankingSectionId=000&rankingSeq=23,3211.7,5546.8,3571.2,7631.4,6957.4,5442.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009456402&date=20170806&type=1&rankingSectionId=000&rankingSeq=24,1928.1,3674.9,3368.3,5558.6,5800.4,4657.3
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009456139&date=20170806&type=1&rankingSectionId=000&rankingSeq=25,3031.6,4043.5,3526.8,4241.2,5019.6,4195.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002876973&date=20170806&type=1&rankingSectionId=000&rankingSeq=26,9074.2,10434.8,10784.8,8416.4,11328.5,8915.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009456359&date=20170806&type=1&rankingSectionId=000&rankingSeq=27,4255.2,6335.2,5391.3,6822.5,6989.8,6391.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=008&aid=0003915425&date=20170806&type=1&rankingSectionId=000&rankingSeq=28,5301.9,8059.3,6915.2,9259.2,10020.3,8405
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=055&aid=0000556099&date=20170806&type=2&rankingSectionId=000&rankingSeq=29,4703.1,6071.3,5775.9,7673.1,6732.3,7780.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009456791&date=20170806&type=1&rankingSectionId=000&rankingSeq=30,7542.3,9229.6,8308.1,8340.9,9434.8,8307.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0008107086&date=20170806&type=1&rankingSectionId=000&rankingSeq=31,5937.2,7928.3,7513.1,8367.1,9761.1,7436.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002877452&date=20170806&type=1&rankingSectionId=000&rankingSeq=32,3971.6,6323.2,5154.8,8154,7496.4,6845.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002877200&date=20170806&type=1&rankingSectionId=000&rankingSeq=33,4383.4,6353.6,5490.5,7102.7,6563.4,6595.6
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003303047&date=20170806&type=1&rankingSectionId=000&rankingSeq=34,5871.6,6190.7,5758.5,5815.2,7724.1,5652.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010490331&date=20170806&type=1&rankingSectionId=000&rankingSeq=35,3791.7,4548.6,4586,4574,4997.7,4305.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010490214&date=20170806&type=2&rankingSectionId=000&rankingSeq=36,6682.6,8778.5,8123.6,10095.4,8622.8,8720.7
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0008106492&date=20170806&type=1&rankingSectionId=000&rankingSeq=37,5176.7,7232.2,6812.3,8727.4,7589,8393.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=029&aid=0002415997&date=20170806&type=1&rankingSectionId=000&rankingSeq=38,8098.8,9261,8849.5,8467,10388.8,8174.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009456360&date=20170806&type=1&rankingSectionId=000&rankingSeq=39,4846.9,6644.2,5920.7,5850.8,6059,6187
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=011&aid=0003086613&date=20170806&type=1&rankingSectionId=000&rankingSeq=40,6941.1,9365.6,8176.4,9133.9,9993.5,8412.4
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=437&aid=0000160113&date=20170806&type=2&rankingSectionId=000&rankingSeq=41,9074.8,10201.6,10349.8,9120.2,10300.5,10339.1
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=002&aid=0002036648&date=20170806&type=1&rankingSectionId=000&rankingSeq=42,4937.9,6086.9,5872.6,8532.3,6158.5,7966.5
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0002877198&date=20170806&type=1&rankingSectionId=000&rankingSeq=43,2479.8,4970.1,3943.2,6828,5437.9,6058.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009456347&date=20170806&type=1&rankingSectionId=000&rankingSeq=44,3429.3,4596.4,4251.6,4821.3,5660.6,4493.2
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009456312&date=20170806&type=1&rankingSectionId=000&rankingSeq=45,3112.1,4721.9,4910.2,5817.4,5264.7,5273.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0009456337&date=20170806&type=1&rankingSectionId=000&rankingSeq=46,3948.6,5775.8,4574.4,5610.4,6047.4,4669.8
http://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010490372&date=20170806&type=2&rankingSectionId=000&rankingSeq=47,2670.7,5178.7,4191.5,8446.2,6268,6801
